Humidity,Wind Speed (km/h),Visibility (km),Emission Rate,Start Size,UserIntensity
0.84,12.1233,5.9731000000000005,8480.0,0.8879999999999999,12.6
0.91,10.0625,4.717300000000001,9145.0,0.937,13.65
0.91,12.1877,4.1216,9145.0,0.937,13.65
0.91,10.722600000000002,3.6547,9145.0,0.937,13.65
0.92,12.6868,3.2039,9240.0,0.944,13.8
0.91,10.6421,3.2039,9145.0,0.937,13.65
0.92,6.1341,3.4937,9240.0,0.944,13.8
0.8,6.1502,5.6833,8100.0,0.8599999999999999,12.0
0.88,3.2361,3.0429,8860.0,0.9159999999999999,13.2
0.84,6.118,3.0429,8480.0,0.8879999999999999,12.6
0.86,5.490100000000001,3.5742000000000007,8670.0,0.9019999999999999,12.9
0.84,4.83,3.9606,8480.0,0.8879999999999999,12.6
0.79,0.1449,3.9606,8005.0,0.853,11.850000000000001
0.81,2.5921000000000003,4.508,8195.0,0.867,12.15
0.79,2.9624,4.459700000000001,8005.0,0.853,11.850000000000001
0.79,3.1234,4.459700000000001,8005.0,0.853,11.850000000000001
0.85,4.9910000000000005,5.313,8575.0,0.895,12.75
0.72,1.932,5.9731000000000005,7340.0,0.804,10.799999999999999
0.79,1.8032000000000004,5.9731000000000005,8005.0,0.853,11.850000000000001
0.77,1.8193,5.6833,7815.0,0.839,11.55
0.76,2.9463000000000004,6.9069,7720.0,0.8319999999999999,11.4
0.7,1.2880000000000005,7.824600000000001,7150.0,0.7899999999999999,10.5
0.73,2.0608,5.6833,7435.0,0.8109999999999999,10.95
0.78,3.22,4.4436,7910.0,0.8459999999999999,11.700000000000001
0.78,3.4615,5.9731000000000005,7910.0,0.8459999999999999,11.700000000000001
0.73,6.0697,6.230700000000001,7435.0,0.8109999999999999,10.95
0.78,4.8461,5.9731000000000005,7910.0,0.8459999999999999,11.700000000000001
0.78,6.1985,5.9731000000000005,7910.0,0.8459999999999999,11.700000000000001
0.82,5.8604,6.230700000000001,8290.0,0.8739999999999999,12.299999999999999
0.79,6.327300000000001,5.9731000000000005,8005.0,0.853,11.850000000000001
0.81,6.6332,5.9731000000000005,8195.0,0.867,12.15
0.91,6.166300000000001,4.0572,9145.0,0.937,13.65
0.84,5.7155000000000005,5.9731000000000005,8480.0,0.8879999999999999,12.6
0.81,10.8997,5.9731000000000005,8195.0,0.867,12.15
0.87,6.021400000000001,6.230700000000001,8765.0,0.909,13.05
0.84,10.5938,6.021400000000001,8480.0,0.8879999999999999,12.6
0.84,4.8139,6.021400000000001,8480.0,0.8879999999999999,12.6
0.8,5.3291,4.025,8100.0,0.8599999999999999,12.0
0.78,9.3863,3.5581,7910.0,0.8459999999999999,11.700000000000001
0.79,9.3058,3.5581,8005.0,0.853,11.850000000000001
0.8,8.758400000000002,3.4776,8100.0,0.8599999999999999,12.0
0.78,7.776300000000001,3.6547,7910.0,0.8459999999999999,11.700000000000001
0.78,4.8944,3.6547,7910.0,0.8459999999999999,11.700000000000001
0.79,7.1806,3.5259,8005.0,0.853,11.850000000000001
0.78,8.2593,4.1216,7910.0,0.8459999999999999,11.700000000000001
0.78,9.5795,4.1216,7910.0,0.8459999999999999,11.700000000000001
0.73,9.177,3.912300000000001,7435.0,0.8109999999999999,10.95
0.72,9.5795,4.025,7340.0,0.804,10.799999999999999
0.78,9.6117,4.025,7910.0,0.8459999999999999,11.700000000000001
0.79,10.2396,4.0572,8005.0,0.853,11.850000000000001
0.79,7.985600000000001,4.025,8005.0,0.853,11.850000000000001
0.81,6.3112,6.021400000000001,8195.0,0.867,12.15
0.82,9.6439,6.262900000000001,8290.0,0.8739999999999999,12.299999999999999
0.88,6.488300000000001,4.4919,8860.0,0.9159999999999999,13.2
0.92,6.5044,3.1073,9240.0,0.944,13.8
0.82,9.0482,14.0553,8290.0,0.8739999999999999,12.299999999999999
0.92,3.1234,3.3971,9240.0,0.944,13.8
0.92,6.44,2.9302,9240.0,0.944,13.8
0.93,2.9463000000000004,2.1091,9335.0,0.9510000000000001,13.950000000000001
0.92,7.840700000000001,2.9302,9240.0,0.944,13.8
0.92,7.631400000000001,2.9785000000000004,9240.0,0.944,13.8
0.92,7.293300000000001,0.7406,9240.0,0.944,13.8
1.0,5.4096,2.0286,10000.0,1.0,15.0
0.64,21.5096,9.9015,6580.0,0.748,9.6
0.6,23.4899,9.4507,6200.0,0.72,9.0
0.53,23.1357,9.982,5535.0,0.671,7.95
0.48,24.633000000000003,9.982,5060.0,0.6359999999999999,7.199999999999999
0.45,25.2126,9.982,4775.0,0.615,6.75
0.41,27.9013,9.982,4395.0,0.587,6.1499999999999995
0.41,26.3074,9.982,4395.0,0.587,6.1499999999999995
0.48,23.8763,10.3523,5060.0,0.6359999999999999,7.199999999999999
0.58,20.2216,9.982,6010.0,0.706,8.7
0.63,14.1519,9.982,6485.0,0.7409999999999999,9.45
0.63,14.586600000000002,9.982,6485.0,0.7409999999999999,9.45
0.68,17.0821,10.0464,6960.000000000001,0.776,10.200000000000001
0.68,13.7655,15.8746,6960.000000000001,0.776,10.200000000000001
0.71,12.8639,15.005200000000002,7245.0,0.7969999999999999,10.649999999999999
0.73,10.6421,15.826300000000002,7435.0,0.8109999999999999,10.95
0.76,10.7709,15.826300000000002,7720.0,0.8319999999999999,11.4
0.8,6.3434,14.0875,8100.0,0.8599999999999999,12.0
0.77,14.312900000000004,14.9569,7815.0,0.839,11.55
0.8,10.6904,14.9569,8100.0,0.8599999999999999,12.0
0.8,13.1698,14.2163,8100.0,0.8599999999999999,12.0
0.8,11.0446,10.0464,8100.0,0.8599999999999999,12.0
0.8,12.4292,10.0464,8100.0,0.8599999999999999,12.0
0.81,10.706500000000002,10.0303,8195.0,0.867,12.15
0.77,15.7458,9.982,7815.0,0.839,11.55
0.67,20.6885,9.982,6865.0,0.7689999999999999,10.05
0.62,22.8137,9.982,6390.0,0.734,9.3
0.52,21.896,10.0464,5440.0,0.6639999999999999,7.800000000000001
0.48,23.570400000000003,10.0464,5060.0,0.6359999999999999,7.199999999999999
0.46,22.8459,11.0768,4870.0,0.622,6.9
0.46,25.438,11.2056,4870.0,0.622,6.9
0.48,25.2609,11.2056,5060.0,0.6359999999999999,7.199999999999999
0.45,22.7493,10.577700000000002,4775.0,0.615,6.75
0.57,14.312900000000004,9.982,5914.999999999999,0.699,8.549999999999999
0.62,13.9909,9.982,6390.0,0.734,9.3
0.65,12.1233,9.982,6675.0,0.7549999999999999,9.75
0.68,13.685,9.982,6960.000000000001,0.776,10.200000000000001
0.71,10.5938,15.826300000000002,7245.0,0.7969999999999999,10.649999999999999
0.74,6.1985,14.9569,7530.0,0.8180000000000001,11.1
0.77,10.706500000000002,15.826300000000002,7815.0,0.839,11.55
0.8,6.021400000000001,15.7297,8100.0,0.8599999999999999,12.0
0.9,13.8621,4.8139,9050.0,0.9299999999999999,13.5
0.81,6.0375000000000005,14.812,8195.0,0.867,12.15
0.81,3.0751,14.731500000000002,8195.0,0.867,12.15
0.83,3.1234,14.023100000000005,8385.0,0.881,12.45
0.87,6.0536,14.6349,8765.0,0.909,13.05
0.83,3.5742000000000007,9.7083,8385.0,0.881,12.45
0.85,1.7871000000000004,7.2611,8575.0,0.895,12.75
0.81,3.6547,7.824600000000001,8195.0,0.867,12.15
0.8,8.162700000000001,9.7566,8100.0,0.8599999999999999,12.0
0.68,11.0768,9.5473,6960.000000000001,0.776,10.200000000000001
0.53,16.438100000000002,9.9015,5535.0,0.671,7.95
0.46,20.7851,9.9015,4870.0,0.622,6.9
0.42,20.4792,9.9015,4490.0,0.594,6.3
0.42,20.8817,9.9015,4490.0,0.594,6.3
0.42,20.865600000000004,9.9015,4490.0,0.594,6.3
0.44,19.6259,9.9015,4680.0,0.608,6.6
0.47,17.404100000000003,9.9015,4965.0,0.629,7.05
0.54,14.2646,9.7083,5630.0,0.6779999999999999,8.100000000000001
0.54,14.1519,9.7566,5630.0,0.6779999999999999,8.100000000000001
0.54,14.296800000000005,9.7083,5630.0,0.6779999999999999,8.100000000000001
0.56,14.5222,15.536500000000002,5820.000000000001,0.692,8.4
0.57,16.9372,14.6832,5914.999999999999,0.699,8.549999999999999
0.56,17.0821,15.439900000000002,5820.000000000001,0.692,8.4
0.83,19.9962,3.912300000000001,8385.0,0.881,12.45
0.84,7.486500000000001,14.2163,8480.0,0.8879999999999999,12.6
0.91,19.8513,4.83,9145.0,0.937,13.65
0.91,16.6313,7.824600000000001,9145.0,0.937,13.65
0.91,13.7816,3.944500000000001,9145.0,0.937,13.65
0.91,14.023100000000005,3.976700000000001,9145.0,0.937,13.65
0.92,9.4346,4.4436,9240.0,0.944,13.8
0.93,7.792400000000001,4.6851,9335.0,0.9510000000000001,13.950000000000001
0.92,7.744099999999999,4.9427,9240.0,0.944,13.8
0.96,7.728,4.4919,9620.0,0.972,14.399999999999999
0.95,7.711900000000001,4.8139,9525.0,0.9649999999999999,14.25
0.85,10.8836,4.9427,8575.0,0.895,12.75
0.91,12.075,3.2039,9145.0,0.937,13.65
0.92,10.996300000000002,1.9159,9240.0,0.944,13.8
0.98,13.1859,3.880100000000001,9810.0,0.986,14.7
0.92,12.654600000000002,7.695800000000001,9240.0,0.944,13.8
0.92,11.237800000000002,9.5312,9240.0,0.944,13.8
0.86,13.4918,12.8961,8670.0,0.9019999999999999,12.9
0.82,11.0285,15.375500000000002,8290.0,0.8739999999999999,12.299999999999999
0.82,10.980200000000002,15.375500000000002,8290.0,0.8739999999999999,12.299999999999999
0.95,10.2396,1.0948000000000002,9525.0,0.9649999999999999,14.25
0.88,10.7548,4.781700000000001,8860.0,0.9159999999999999,13.2
0.96,10.7709,3.864,9620.0,0.972,14.399999999999999
0.96,10.577700000000002,4.2343,9620.0,0.972,14.399999999999999
0.92,3.2844,3.880100000000001,9240.0,0.944,13.8
1.0,8.855,3.8962,10000.0,1.0,15.0
0.99,8.500800000000002,2.8658,9905.0,0.9929999999999999,14.85
1.0,10.2718,1.61,10000.0,1.0,15.0
0.96,11.2217,1.8837,9620.0,0.972,14.399999999999999
0.94,14.312900000000004,2.1252000000000004,9430.0,0.958,14.1
0.92,16.599100000000004,2.5760000000000005,9240.0,0.944,13.8
0.92,7.679699999999999,3.3971,9240.0,0.944,13.8
0.92,9.4507,1.2397,9240.0,0.944,13.8
0.93,7.293300000000001,0.161,9335.0,0.9510000000000001,13.950000000000001
1.0,10.8192,0.0,10000.0,1.0,15.0
0.96,11.0285,0.161,9620.0,0.972,14.399999999999999
0.96,6.3756,0.161,9620.0,0.972,14.399999999999999
0.96,6.4078,0.161,9620.0,0.972,14.399999999999999
0.85,3.0751,9.982,8575.0,0.895,12.75
0.9,3.0912,4.6046000000000005,9050.0,0.9299999999999999,13.5
0.85,3.4615,9.982,8575.0,0.895,12.75
0.85,3.0751,9.982,8575.0,0.895,12.75
0.87,3.1234,9.6278,8765.0,0.909,13.05
0.88,2.9302,11.2056,8860.0,0.9159999999999999,13.2
0.88,5.0232,8.05,8860.0,0.9159999999999999,13.2
0.89,3.2039,6.295100000000001,8955.0,0.923,13.35
0.88,3.0751,5.0393,8860.0,0.9159999999999999,13.2
0.88,4.524100000000001,5.0393,8860.0,0.9159999999999999,13.2
0.8,3.6708,7.1323,8100.0,0.8599999999999999,12.0
0.82,3.381,7.1162,8290.0,0.8739999999999999,12.299999999999999
0.85,3.3166,7.212800000000001,8575.0,0.895,12.75
0.88,3.3649,7.084000000000001,8860.0,0.9159999999999999,13.2
0.9,3.3005,6.0858,9050.0,0.9299999999999999,13.5
0.92,3.3649,4.9910000000000005,9240.0,0.944,13.8
0.92,3.3166,4.0733,9240.0,0.944,13.8
0.95,4.8944,2.6565,9525.0,0.9649999999999999,14.25
0.92,3.3327,2.0769,9240.0,0.944,13.8
0.95,3.2683,0.8372,9525.0,0.9649999999999999,14.25
0.96,3.0912,1.8515,9620.0,0.972,14.399999999999999
0.92,4.5563,4.008900000000001,9240.0,0.944,13.8
0.92,4.524100000000001,3.976700000000001,9240.0,0.944,13.8
0.92,3.4454,3.7674,9240.0,0.944,13.8
0.96,4.5724,3.9284,9620.0,0.972,14.399999999999999
0.96,3.2361,3.9284,9620.0,0.972,14.399999999999999
0.89,4.6368,4.008900000000001,8955.0,0.923,13.35
0.91,4.6368,4.524100000000001,9145.0,0.937,13.65
0.88,3.22,4.4436,8860.0,0.9159999999999999,13.2
0.85,4.7012,4.4275,8575.0,0.895,12.75
0.87,4.781700000000001,3.783500000000001,8765.0,0.909,13.05
0.92,9.3863,3.9606,9240.0,0.944,13.8
0.92,6.166300000000001,2.5760000000000005,9240.0,0.944,13.8
0.93,6.1502,3.847900000000001,9335.0,0.9510000000000001,13.950000000000001
0.96,3.5581,3.9606,9620.0,0.972,14.399999999999999
0.96,3.1717,3.9606,9620.0,0.972,14.399999999999999
0.92,2.7531000000000003,3.1073,9240.0,0.944,13.8
0.96,3.1878,1.9159,9620.0,0.972,14.399999999999999
0.92,3.1556,1.5778,9240.0,0.944,13.8
0.92,5.9248,2.3023,9240.0,0.944,13.8
0.88,3.3005,3.880100000000001,8860.0,0.9159999999999999,13.2
0.88,4.6690000000000005,3.880100000000001,8860.0,0.9159999999999999,13.2
0.89,8.8389,5.0393,8955.0,0.923,13.35
0.88,3.22,5.8765,8860.0,0.9159999999999999,13.2
0.92,4.83,5.8765,9240.0,0.944,13.8
0.92,1.4168,4.395300000000001,9240.0,0.944,13.8
0.86,4.0894,3.9284,8670.0,0.9019999999999999,12.9
0.86,0.5152,4.2987,8670.0,0.9019999999999999,12.9
0.92,1.127,3.9284,9240.0,0.944,13.8
0.92,3.22,1.932,9240.0,0.944,13.8
0.93,3.1878,2.3828,9335.0,0.9510000000000001,13.950000000000001
0.92,11.27,2.4955000000000003,9240.0,0.944,13.8
0.92,3.2844,2.9463000000000004,9240.0,0.944,13.8
0.96,5.763800000000001,3.6547,9620.0,0.972,14.399999999999999
0.92,3.5098000000000003,2.9463000000000004,9240.0,0.944,13.8
0.92,6.5849,2.9463000000000004,9240.0,0.944,13.8
0.96,6.488300000000001,3.4132,9620.0,0.972,14.399999999999999
0.92,4.6851,2.9463000000000004,9240.0,0.944,13.8
0.92,7.5992,2.9463000000000004,9240.0,0.944,13.8
0.92,3.2361,2.8819000000000004,9240.0,0.944,13.8
0.92,7.647500000000001,1.5617,9240.0,0.944,13.8
0.99,7.615300000000001,0.6440000000000001,9905.0,0.9929999999999999,14.85
0.97,3.3971,1.5778,9715.0,0.9789999999999999,14.549999999999999
0.92,9.4829,2.9785000000000004,9240.0,0.944,13.8
0.92,6.5849,2.9785000000000004,9240.0,0.944,13.8
0.92,3.7674,3.1395,9240.0,0.944,13.8
0.92,6.6332,3.880100000000001,9240.0,0.944,13.8
0.92,6.6332,2.9463000000000004,9240.0,0.944,13.8
0.92,5.361300000000001,3.6386,9240.0,0.944,13.8
0.96,6.3112,3.3971,9620.0,0.972,14.399999999999999
0.92,6.166300000000001,3.4132,9240.0,0.944,13.8
0.93,3.2361,3.3649,9335.0,0.9510000000000001,13.950000000000001
0.96,3.3488,3.3971,9620.0,0.972,14.399999999999999
0.92,3.2844,3.3971,9240.0,0.944,13.8
0.87,4.2021,2.9785000000000004,8765.0,0.909,13.05
0.86,9.2414,4.314800000000001,8670.0,0.9019999999999999,12.9
0.86,7.4543,4.7656,8670.0,0.9019999999999999,12.9
0.87,8.227100000000002,6.8264000000000005,8765.0,0.909,13.05
0.86,7.776300000000001,5.8443000000000005,8670.0,0.9019999999999999,12.9
0.85,7.760200000000001,5.8604,8575.0,0.895,12.75
0.86,6.8586,5.957000000000001,8670.0,0.9019999999999999,12.9
0.83,8.9838,5.8765,8385.0,0.881,12.45
0.83,9.2414,7.728,8385.0,0.881,12.45
0.82,7.422100000000001,7.550900000000001,8290.0,0.8739999999999999,12.299999999999999
0.83,8.0017,7.776300000000001,8385.0,0.881,12.45
0.89,7.985600000000001,7.776300000000001,8955.0,0.923,13.35
0.95,8.774500000000002,7.6636,9525.0,0.9649999999999999,14.25
0.89,7.969500000000001,6.9069,8955.0,0.923,13.35
0.92,6.5205,7.824600000000001,9240.0,0.944,13.8
0.93,6.262900000000001,6.3434,9335.0,0.9510000000000001,13.950000000000001
0.96,6.7137,6.021400000000001,9620.0,0.972,14.399999999999999
0.96,6.7781,4.025,9620.0,0.972,14.399999999999999
0.84,5.635000000000001,8.645700000000001,8480.0,0.8879999999999999,12.6
0.96,6.601,3.5581,9620.0,0.972,14.399999999999999
0.92,6.230700000000001,3.5581,9240.0,0.944,13.8
0.92,5.313,2.2057,9240.0,0.944,13.8
0.92,4.8783,0.9338,9240.0,0.944,13.8
0.92,7.776300000000001,1.5456,9240.0,0.944,13.8
0.99,7.3899,1.0626000000000002,9905.0,0.9929999999999999,14.85
0.92,4.7012,4.395300000000001,9240.0,0.944,13.8
0.92,7.679699999999999,4.8461,9240.0,0.944,13.8
0.89,10.948,9.4185,8955.0,0.923,13.35
0.81,10.8836,11.0446,8195.0,0.867,12.15
0.81,12.1394,11.125100000000002,8195.0,0.867,12.15
0.8,10.5455,10.0625,8100.0,0.8599999999999999,12.0
0.8,9.3863,11.125100000000002,8100.0,0.8599999999999999,12.0
0.8,10.851400000000002,11.125100000000002,8100.0,0.8599999999999999,12.0
0.8,10.3201,9.8693,8100.0,0.8599999999999999,12.0
0.81,4.7978000000000005,11.125100000000002,8195.0,0.867,12.15
0.78,4.8783,11.125100000000002,7910.0,0.8459999999999999,11.700000000000001
0.84,4.524100000000001,10.948,8480.0,0.8879999999999999,12.6
0.78,1.8515,11.125100000000002,7910.0,0.8459999999999999,11.700000000000001
0.81,6.4078,9.9015,8195.0,0.867,12.15
0.84,10.2557,9.5473,8480.0,0.8879999999999999,12.6
0.85,6.3434,9.9015,8575.0,0.895,12.75
0.85,5.7799000000000005,9.9015,8575.0,0.895,12.75
0.87,2.5277000000000003,6.3434,8765.0,0.909,13.05
0.81,3.5259,9.9015,8195.0,0.867,12.15
0.81,2.7692,11.8979,8195.0,0.867,12.15
0.82,3.059,11.253900000000002,8290.0,0.8739999999999999,12.299999999999999
0.78,3.22,11.125100000000002,7910.0,0.8459999999999999,11.700000000000001
0.84,1.8193,11.0446,8480.0,0.8879999999999999,12.6
0.84,4.186000000000001,10.5294,8480.0,0.8879999999999999,12.6
0.83,2.898,11.0768,8385.0,0.881,12.45
0.84,3.1556,11.125100000000002,8480.0,0.8879999999999999,12.6
0.84,0.1771,10.948,8480.0,0.8879999999999999,12.6
0.84,2.8497000000000003,11.125100000000002,8480.0,0.8879999999999999,12.6
0.72,0.6118,11.125100000000002,7340.0,0.804,10.799999999999999
0.79,2.9624,10.948,8005.0,0.853,11.850000000000001
0.71,1.4812,11.125100000000002,7245.0,0.7969999999999999,10.649999999999999
0.78,2.6726,11.0446,7910.0,0.8459999999999999,11.700000000000001
0.83,1.6905,10.8836,8385.0,0.881,12.45
0.78,0.3703,7.969500000000001,7910.0,0.8459999999999999,11.700000000000001
0.84,1.4329,7.969500000000001,8480.0,0.8879999999999999,12.6
0.84,1.7710000000000004,7.969500000000001,8480.0,0.8879999999999999,12.6
0.84,4.379200000000001,7.969500000000001,8480.0,0.8879999999999999,12.6
0.84,4.4919,7.969500000000001,8480.0,0.8879999999999999,12.6
0.84,2.0447,7.905100000000001,8480.0,0.8879999999999999,12.6
0.84,3.3971,7.969500000000001,8480.0,0.8879999999999999,12.6
0.87,3.5420000000000007,7.969500000000001,8765.0,0.909,13.05
0.91,14.7637,5.2647,9145.0,0.937,13.65
0.88,3.4937,6.118,8860.0,0.9159999999999999,13.2
0.88,6.5044,7.969500000000001,8860.0,0.9159999999999999,13.2
0.88,5.6511,7.905100000000001,8860.0,0.9159999999999999,13.2
0.92,8.033900000000001,7.969500000000001,9240.0,0.944,13.8
0.91,9.6278,7.905100000000001,9145.0,0.937,13.65
0.92,9.7727,4.9105,9240.0,0.944,13.8
0.91,11.3988,3.5259,9145.0,0.937,13.65
0.84,8.420300000000001,3.0429,8480.0,0.8879999999999999,12.6
0.85,12.7351,3.5742000000000007,8575.0,0.895,12.75
0.84,14.457800000000002,4.8783,8480.0,0.8879999999999999,12.6
0.91,14.441700000000004,5.9731000000000005,9145.0,0.937,13.65
0.91,12.9444,5.6833,9145.0,0.937,13.65
0.85,17.581200000000003,5.9731000000000005,8575.0,0.895,12.75
0.92,15.7136,4.4436,9240.0,0.944,13.8
0.92,15.649200000000002,4.3309,9240.0,0.944,13.8
0.92,17.259200000000003,3.9284,9240.0,0.944,13.8
0.92,17.3558,4.8461,9240.0,0.944,13.8
0.92,15.230600000000004,4.7334000000000005,9240.0,0.944,13.8
0.92,14.3934,4.8461,9240.0,0.944,13.8
0.88,11.1734,6.8586,8860.0,0.9159999999999999,13.2
0.92,13.7011,5.2325,9240.0,0.944,13.8
0.88,14.329,4.395300000000001,8860.0,0.9159999999999999,13.2
0.88,17.243100000000002,4.395300000000001,8860.0,0.9159999999999999,13.2
0.92,17.0499,4.8461,9240.0,0.944,13.8
0.88,11.0124,11.253900000000002,8860.0,0.9159999999999999,13.2
0.82,28.5292,11.0446,8290.0,0.8739999999999999,12.299999999999999
0.81,29.463000000000005,7.969500000000001,8195.0,0.867,12.15
0.8,25.277,7.5187,8100.0,0.8599999999999999,12.0
0.8,22.4273,8.05,8100.0,0.8599999999999999,12.0
0.8,22.137500000000003,11.2056,8100.0,0.8599999999999999,12.0
0.74,15.8907,10.722600000000002,7530.0,0.8180000000000001,11.1
0.74,16.067800000000002,10.948,7530.0,0.8180000000000001,11.1
0.74,16.3576,11.2056,7530.0,0.8180000000000001,11.1
0.69,11.0124,11.0285,7054.999999999999,0.7829999999999999,10.35
0.69,12.9444,11.2056,7054.999999999999,0.7829999999999999,10.35
0.75,9.9498,11.2056,7625.0,0.825,11.25
0.77,10.706500000000002,9.982,7815.0,0.839,11.55
0.78,9.9015,9.982,7910.0,0.8459999999999999,11.700000000000001
0.81,11.0768,14.9086,8195.0,0.867,12.15
0.81,10.6099,14.0875,8195.0,0.867,12.15
0.84,6.617100000000001,11.8979,8480.0,0.8879999999999999,12.6
0.84,6.7781,11.8979,8480.0,0.8879999999999999,12.6
0.85,4.83,11.5276,8575.0,0.895,12.75
0.84,6.617100000000001,11.8979,8480.0,0.8879999999999999,12.6
0.84,10.9158,11.8979,8480.0,0.8879999999999999,12.6
0.85,6.6493,11.6081,8575.0,0.895,12.75
0.84,8.162700000000001,11.125100000000002,8480.0,0.8879999999999999,12.6
0.78,3.5259,11.125100000000002,7910.0,0.8459999999999999,11.700000000000001
0.81,1.6744,9.5795,8195.0,0.867,12.15
0.84,1.1914,8.05,8480.0,0.8879999999999999,12.6
0.85,4.5563,8.05,8575.0,0.895,12.75
0.76,2.2218,9.9015,7720.0,0.8319999999999999,11.4
0.8,4.588500000000001,11.125100000000002,8100.0,0.8599999999999999,12.0
0.75,3.0429,9.9015,7625.0,0.825,11.25
0.87,10.6743,8.935500000000001,8765.0,0.909,13.05
0.88,12.5097,9.8049,8860.0,0.9159999999999999,13.2
0.88,14.0875,9.8049,8860.0,0.9159999999999999,13.2
0.89,12.3004,8.935500000000001,8955.0,0.923,13.35
0.88,14.296800000000005,9.8049,8860.0,0.9159999999999999,13.2
0.86,14.168000000000005,15.649200000000002,8670.0,0.9019999999999999,12.9
0.86,10.7387,14.7959,8670.0,0.9019999999999999,12.9
0.85,11.1412,15.649200000000002,8575.0,0.895,12.75
0.86,11.0768,14.731500000000002,8670.0,0.9019999999999999,12.9
0.88,10.9158,11.8013,8860.0,0.9159999999999999,13.2
0.88,10.7709,11.8013,8860.0,0.9159999999999999,13.2
0.89,10.2718,11.5276,8955.0,0.923,13.35
0.96,7.969500000000001,9.7566,9620.0,0.972,14.399999999999999
0.92,1.5295,9.7566,9240.0,0.944,13.8
0.93,6.9391,4.2021,9335.0,0.9510000000000001,13.950000000000001
0.96,9.66,4.9105,9620.0,0.972,14.399999999999999
0.92,7.856800000000001,4.9105,9240.0,0.944,13.8
0.71,24.2466,14.1036,7245.0,0.7969999999999999,10.649999999999999
0.91,20.0767,4.2182,9145.0,0.937,13.65
0.8,26.1142,11.0768,8100.0,0.8599999999999999,12.0
0.71,26.178600000000003,11.27,7245.0,0.7969999999999999,10.649999999999999
0.75,27.4666,10.5455,7625.0,0.825,11.25
0.69,33.2304,11.27,7054.999999999999,0.7829999999999999,10.35
0.74,30.3968,11.2056,7530.0,0.8180000000000001,11.1
0.74,33.48800000000001,11.0285,7530.0,0.8180000000000001,11.1
0.67,25.711700000000004,11.2056,6865.0,0.7689999999999999,10.05
0.69,28.33600000000001,15.826300000000002,7054.999999999999,0.7829999999999999,10.35
0.66,32.6025,14.9569,6770.0,0.762,9.9
0.69,28.5775,15.826300000000002,7054.999999999999,0.7829999999999999,10.35
0.65,31.5721,15.8746,6675.0,0.7549999999999999,9.75
0.74,9.3219,14.9569,7530.0,0.8180000000000001,11.1
0.63,28.2394,15.8746,6485.0,0.7409999999999999,9.45
0.65,25.6312,15.8746,6675.0,0.7549999999999999,9.75
0.63,23.570400000000003,15.005200000000002,6485.0,0.7409999999999999,9.45
0.6,23.8119,8.1949,6200.0,0.72,9.0
0.68,20.9783,11.27,6960.000000000001,0.776,10.200000000000001
0.63,24.15,11.0768,6485.0,0.7409999999999999,9.45
0.48,22.6044,11.27,5060.0,0.6359999999999999,7.199999999999999
0.55,23.828000000000003,11.2056,5725.0,0.685,8.25
0.63,19.4488,11.3988,6485.0,0.7409999999999999,9.45
0.69,14.844200000000004,11.27,7054.999999999999,0.7829999999999999,10.35
0.65,15.7136,11.27,6675.0,0.7549999999999999,9.75
0.67,13.9587,11.0607,6865.0,0.7689999999999999,10.05
0.67,13.2664,11.27,6865.0,0.7689999999999999,10.05
0.67,12.8317,11.27,6865.0,0.7689999999999999,10.05
0.72,12.1716,11.0285,7340.0,0.804,10.799999999999999
0.73,12.654600000000002,11.2056,7435.0,0.8109999999999999,10.95
